userId,movieId,tag,timestamp
454,407,Good movie,1188311547
454,407,just a pleasure to see Paul playing pool again.,1188311547
454,2492,Great film,1188311456
454,2492,watch fully awake.,1188311456
454,1463,visually stunning,1188312380
454,50,suprisingly enervating,1188311402
454,447,incredibly watchable,1188312336
454,463,Not bad sequel,1188311392
454,485,I want number 5.,1188311515
454,1505,Christ.,1188311417
454,1505,Sophia Coppola,1188311417
454,612,Classic Bond,1188311428
454,688,beh,1188311696
454,202,Eh,1188311497
454,202,I can do without.,1188311497
454,1841,An ok movie,1188311742
454,1841,highly overrated. Last ten minutes will do me fine.,1188311742
454,740,BEH...long tedious,1188311721
454,740,not nearly as interesting as it could be. Token Americana.,1188311721
454,2895,Holy Christ it's fantastic in every way. Watch subtitiled,1188311763
454,2895,not dubbed!,1188311763
454,844,Beh...,1188311633
454,868,Only released about five times. But it's  pretty good at what it does.,1188311686
454,902,well...I liked it...,1188311625
454,1216,Ecclecticly watchable,1188311602
454,1216,Teary Eyed,1188311585
454,4818,couldn't finish,1188312422
454,2087,good overall film,1188311656
454,2087,Nice effects,1188311656
454,2881,superb and moving,1188313324
454,3778,too short,1188312648
464,740,Action,1188314100
464,740,War,1188314100
464,750,Comedy,1188314122
464,2895,Animation,1188314117
464,2895,Fantasy,1188314117
470,2208,Coen Brothers,1218655046
475,169,Gershwin,1188316032
475,1468,cal tech,1188315809
475,1468,engineering,1188315809
475,1468,genius,1188315809
475,1468,science,1188315809
475,1468,smart comedy,1188315809
475,1468,Val Kilmer,1188315809
475,2365,Napolean,1188315930
475,2365,philosophy,1188315931
475,2365,russian composers,1188315931
475,2365,wheat,1188315931
475,2365,Woody Allen,1188315930
475,784,Jennifer Connelly,1188315519
475,784,noir thriller,1188315519
475,2895,environmental,1188315545
475,5624,David Bowie,1188316637
475,5624,excellent soundtrack,1188316637
475,5624,mods,1188316637
475,5624,MTV,1188316637
475,5624,Ray Davies,1188316637
475,5624,Sade,1188316637
475,868,heist,1188315480
475,868,mini coopers,1188315480
507,3026,available at CML,1172694558
507,4654,available at CML,1172694214
507,4518,available at CML,1172693683
507,4853,available at CML,1172694459
507,4689,not at CML,1172694030
507,5718,available at CML,1172694433
507,2470,available at CML,1172694361
507,4693,not at CML,1172694410
507,4696,available at CML,1172694136
507,5934,Comic Book,1172693420
507,5934,Nicholas Cage,1172693413
518,995,grown up,1162331306
521,1008,Samuel L. Jackson,1188322709
553,10,Arma nua,1162374098
553,199,mentiroso,1162374110
553,64,casamento,1162374117
553,2909,ass,1162373593
593,101,Brad Pitt,1215514976
593,101,Bruce Willis,1215514975
593,101,time travel,1215514977
593,102,Brad Pitt,1215515012
593,102,crime,1215515015
593,102,serial killer,1215515014
593,77,action,1215515024
593,77,Bruce Willis,1215515026
593,77,Samuel L. Jackson,1215515027
593,2,Jeff Daniels,1215515062
593,2,Jim Carrey,1215515059
593,2,stupid,1215515063
593,11,Action,1215514987
593,11,Keanu Reeves,1215514985
593,11,Sandra Bullock,1215514988
593,345,dystopia,1215913269
593,345,Sylvester Stallone,1215913270
593,345,Wesley Snipes,1215913268
593,139,Anthony Hopkins,1215484958
593,1494,Crime,1215514864
593,1494,drama,1215514867
593,1494,Edward Norton,1215514866
593,31,action,1215514950
593,31,alien invasion,1215514951
593,31,aliens,1215514948
593,31,Will Smith,1215514956
593,36,based on a book,1215515096
593,36,classic,1215515097
593,36,Gene Wilder,1215515094
593,394,aviation,1215913253
593,394,Oscar (Best Music - Original Song),1215913256
593,394,pro-military,1215913257
593,162,ahead of it's time,1215483748
593,162,unique,1215483748
593,403,adventure,1215484362
593,403,book was better,1215484364
593,403,chaos,1215484367
593,403,classic,1215484356
593,403,disturbing,1215484352
593,403,drama,1215484346
593,403,surreal,1215484349
593,403,war,1215484355
593,37,fantasy,1215514966
593,37,sci-fi,1215514965
593,37,space,1215514964
593,228,Arnold Schwarzenegger,1215515083
593,228,sci-fi,1215515086
593,228,time travel,1215515084
593,39,alien invasion,1215913291
593,39,Jack Nicholson,1215913290
593,39,Tim Burton,1215913288
593,185,Bruce Willis,1215514448
593,190,dystopia,1215913313
593,190,eugenics,1215913316
593,190,sci-fi,1215913315
593,190,Uma Thurman,1215913326
593,466,Matt Damon,1215484064
593,466,Matt Damon(written by),1215484064
593,466,thoughtful,1215484064
593,489,Dustin Hoffman,1215913222
593,489,Oscar (Best Actor),1215913224
593,489,Oscar (Best Picture),1215913225
593,259,Bruce Willis,1215515050
593,259,ghosts,1215515047
593,259,twist ending,1215515048
593,605,Kevin Spacey,1215515005
593,605,suburbia,1215515003
593,605,surrealism,1215515002
593,616,Edward Norton,1215561181
593,636,stephen king,1215913309
593,793,Matt Damon,1215601151
593,1873,Anthony Hopkins,1215514152
593,1882,crime,1215514851
593,1882,Leonardo DiCaprio,1215514848
593,1882,Tom Hanks,1215514849
593,1894,alien,1215483961
593,1894,alien invasion,1215483961
593,1894,inspirational,1215483961
593,3800,awesome,1215483797
593,3800,inspirational,1215483797
593,3800,Interesting,1215483797
593,3800,unique,1215483797
593,2246,dvd,1215514822
593,2246,glam rock,1215514820
593,2087,Action,1215514796
593,2087,comic book,1215514797
593,2087,Frank Miller,1215514807
593,2087,Sci-Fi,1215514794
593,3763,Nicolas Cage,1215514637
593,4868,Nicholas Cage,1215601118
593,1972,inspirational,1215484148
593,1972,thought-provoking,1215484148
593,1972,unique,1215484148
593,2091,Bruce Willis,1215514738
593,2091,twist,1215514734
593,2091,twist ending,1215514739
593,2270,19th century,1215514835
593,2270,magic,1215514830
593,2270,twist ending,1215514833
593,4693,immortality,1215514500
593,4693,inspirational,1215514500
593,4693,life through death,1215514508
593,4693,rebirth,1215514500
593,4693,unique,1215514520
593,4896,9-11,1215514681
593,4896,inspirational,1215514681
593,4896,life & death,1215514681
593,4896,unique,1215514681
593,4902,Dane Cook,1215514119
593,4902,plot twist,1215514112
593,5845,debate,1215514771
593,5845,less than 300 ratings,1215514772
593,5845,stuttering,1215514769
593,2993,inspirational,1215484105
593,2993,thought-provoking,1215484105
593,2993,unique,1215484105
593,5889,thought-provoking,1215483713
593,5889,unique,1215483713
593,5724,anti C.S. Lewis,1215483882
593,5724,anti-religion,1215483869
593,5697,Samuel L. Jackson,1215514581
593,5856,inspirational,1215485106
593,5856,life & death,1215485106
593,5856,life choices,1215485106
593,5856,life philosophy,1215485105
593,5856,thought-provoking,1215485105
593,5856,unique,1215485106
593,6165,funny moments,1215483832
593,6165,kid flick,1215483840
593,6165,loved it,1215483832
593,5302,plot twist,1215484207
593,5671,Adam Sandler,1215484285
593,5672,Angelina Jolie,1215484228
593,5672,Morgan Freeman,1215484228
593,5672,plot twist,1215484218
593,5673,plot twist,1215484261
593,5673,Will Smith,1215484268
606,1459,astronomy,1137360040
606,1459,discovery,1137360040
606,1459,invention,1137360040
606,1459,moon,1137360055
606,1459,quest,1137360040
606,1459,rocket,1137360040
606,1024,hunt,1137359786
606,1024,hunted,1137359786
606,1024,submarine,1137359786
606,481,astronomy,1137174030
606,481,catastrophy,1137174030
606,481,comet,1137174030
606,481,disaster,1137174030
606,481,threat,1137174030
606,2275,agent,1137360237
606,2275,Bond,1137360237
606,2275,nuclear bomb,1137360237
606,2275,under water,1137360237
606,646,Based on Tom Clancy book,1153089503
606,798,Magic,1137359864
606,798,Quest,1137359864
606,798,Tolkien,1137359864
607,284,good cartoon children,1168439213
607,8698,good,1168439400
691,1550,Shakespeare,1188393276
691,3006,hillbillies,1188393112
691,1341,boxing,1188393092
691,1341,fighting,1188393092
691,1341,silvester stalone,1188393092
691,557,boxing,1188393260
691,557,fighting,1188393259
691,2514,music,1188393130
691,2514,the beatles,1188393130
691,3542,Shakespeare,1188393323
691,1378,Adam Sandler,1188393354
691,1160,Robots,1188393340
691,745,angelina jolie,1188392976
691,297,robin williams,1188393158
691,2969,drugs,1188393025
691,2969,gangsters,1188393025
691,2969,ghetto,1188393025
691,907,sean penn,1188393183
691,959,global warming,1188393253
691,3747,digusting,1188393307
691,2904,islands,1188393237
691,2904,king kong,1188393237
691,2753,Johnny Depp,1188393217
691,2753,Keira Knightley,1188393217
691,2753,pirates,1188393217
695,3266,Sidney Poitier,1162451420
744,199,Lame ending,1162489008
749,1371,across country,1188405080
749,1371,car jump,1188405080
749,1371,masturbation,1188405080
749,1371,silly,1188405080
749,2947,afro-american,1188405028
749,2947,football,1188405028
749,2947,man power,1188405028
749,2947,strugle,1188405028
749,2947,Team Work,1188405028
749,209,adventure,1188405031
749,209,egypt,1188405031
749,824,Impersonation,1188411155
749,824,Kidnapping,1188411155
749,824,Look Alike,1188411155
749,824,Mission,1188411155
749,824,Nuclear Weapon,1188411155
749,3349,afro-american,1188406589
749,3349,anger managment,1188406558
749,3349,boy-girl,1188406689
749,3349,finding yourself,1188406618
749,3349,makes you cry,1188406651
749,3349,poverty,1188406733
749,3349,psychiatrist,1188406599
749,3349,sexual abuse,1188406700
749,3349,us navy,1188406579
749,5066,Dream Sequence,1188411668
749,5066,Fast Food,1188411667
749,5066,Hit And Run,1188411667
749,5066,Loss Of Daughter,1188411667
749,5066,Stabbed In The Back,1188411667
749,2452,usa government,1188404870
749,3358,beauty,1188406986
749,3358,great scenery,1188406839
749,3358,hunger,1188406914
749,3358,John Smith,1188406894
749,3358,love story,1188406829
749,3358,native americans,1188406927
749,3358,nature vs. civilization; native peoples; going native,1188406854
749,3358,Pocahontas,1188406845
749,3358,poetry,1188406940
749,3358,Powhatan,1188406886
749,3358,sorrow,1188406951
749,3358,winter,1188407015
749,7744,Alarm,1188411304
749,7744,Beautiful Woman,1188411304
749,7744,Explosion,1188411304
749,7744,Gun,1188411304
749,7744,Mexico,1188411304
749,5677,drowning,1188405385
749,5677,fathers lov,1188405370
749,5677,freezing,1188405398
850,1008,Quentin Tarantino,1221724106
878,130,aids,1188501978
878,130,gay,1188501972
878,130,Oscar (Best Actor),1188501964
878,390,comedy,1188501798
878,390,funny,1188501798
878,440,boat,1188501819
878,867,comedy,1188501716
878,867,God,1188501716
892,1280,Bond,1162592605
937,1410,e,1188515534
937,347,f,1188515524
937,1313,c,1188515529
937,416,b,1188515530
937,425,a,1188515531
937,1204,d,1188515528
967,612,Bond,1188558149
967,612,old,1188558149
967,278,chick movie,1188558147
967,278,romance,1188558147
967,740,history,1188558244
967,750,pink,1188558236
967,2087,comics based,1188558192
984,902,Jesus,1188567964
984,902,Matrix,1188567964
984,902,trilogy,1188567964
984,2087,Jessica Alba,1188567987
984,2087,Quentin Tarantino,1188567987
994,1833,race issues,1172792966
1060,213,twist ending,1162676282
1060,130,AIDs,1162676215
1060,130,gay,1162676213
1060,221,Alfred Hitchcock,1162676415
1060,166,music,1162676221
1060,166,true story,1162676226
1060,795,family,1162676377
1060,3354,family,1162676346
1060,1001,film noir,1162676324
1060,1977,family drama,1162676266
1060,1977,road trip,1162676268
1061,716,Brad Pitt,1215629946
1061,716,gypsy accent,1215629943
1061,793,heist,1215630238
1061,5769,Good dialogue,1215630901
1061,4717,irish accent,1215630361
1065,1182,clever,1188595680
1065,239,one of the best movies ever,1188595708
1065,1066,one of the best movies ever,1188595762
1065,663,classic,1208311559
1065,663,Robert Downey Jr,1208311565
1065,663,spirits,1208311584
1065,3690,unusual,1188595809
1080,6787,Ewan McGregor,1169501118
1103,5671,Adam Sandler,1219062906
1107,605,reflective,1208577379
1107,3740,buddhist,1207716507
1107,3740,scenic,1207716527
1107,1977,beauty pageant,1207717389
1107,1977,dysfunctional family,1207717435
1107,1977,existential,1207717402
1107,1977,philisophical,1207717411
1107,1977,quirky,1207717396
1116,27,i dont like Tom Cruise,1139801692
1116,394,i don't like tom cruise,1139801979
1116,6440,Robert Downey Jr,1166347081
1116,6440,Tim Allen,1166347075
1139,684,Nice car,1188650586
1164,83,Tom Clancy,1184540975
1164,1497,Carl Hiaasen,1184540748
1164,394,U.S.S. Enterprise (CVN-65),1140314627
1164,1077,sequel better than original,1211306945
1164,1079,U.S.S. Ranger (CV 61),1140385538
1164,427,U.S.S. Missouri,1140313826
1164,1080,Tom Clancy,1184540856
1164,1080,U.S.S. Blueback,1140358407
1164,1080,U.S.S. Enterprise (CVN-65),1140358170
1164,1080,U.S.S. Reuben James,1140358017
1164,3465,Andrew Klavan,1230610911
1164,613,sequel better than original,1211307061
1164,646,Tom Clancy,1184540929
1164,1851,Andrew Klavan,1230611042
1164,792,U.S.S. Carl Vinscon (CVN-70),1166099643
1164,4314,John le Carre,1205253916
1164,1864,Tom Clancy,1184540876
1164,1906,Robert Ludlum,1186200826
1164,2870,U.S.S. Kearsarge (CV-33),1140314220
1164,972,Robert Ludlum,1186200768
1164,6881,Andrew Klavan,1230610838
1164,4473,John le Carre,1220330181
1164,6819,U.S.S. Abraham Lincoln (CVN 72),1140314856
1164,2261,John le Carre,1205253959
1164,6889,Carl Hiaasen,1184540710
1164,1984,Robert Ludlum,1186201031
1165,1015,book,1188660701
1165,1015,Dramatic,1188660701
1165,1615,Modern western classics,1188660771
1165,181,Drama,1188660563
1165,181,Theater,1188660563
1165,1318,Musical,1188660433
1165,1640,wacky crime,1188660216
1165,1261,Old sci-fi,1188660533
1165,612,spying,1188660232
1165,897,Drama,1188660404
1165,2753,Adventure,1188660616
1205,1065,king arthur,1188674033
1215,5932,gay propaganda,1182421411
1215,3376,fascistic,1177281258
1219,2541,Historical opinion,1188683467
1219,1412,slick novel,1188683073
1219,8,Bad Remake,1188683415
1219,339,Slick adventure,1188683353
1219,1438,Grand Musical,1188683203
1219,2048,Historical grit,1188683261
1219,2049,Crime,1188683404
1219,2049,mobster,1188683404
1219,400,Dance comedy,1188683368
1219,1313,historical lackluster,1188682969
1219,2492,Sinatra,1188683190
1219,416,historical fantasy,1188682950
1219,425,Rehash Sequel,1188682918
1219,1640,offbeat subculture detective action,1188683055
1219,1040,political repression,1188683096
1219,1656,Action,1188683307
1219,1656,Hackman,1188683307
1219,1656,Mob,1188683307
1219,497,Ghosts,1188683327
1219,1995,historical epic,1188683216
1219,1086,sequel boredom,1188683141
1219,591,slick adventure TV remake,1188683123
1219,612,Bond James Bond,1188683020
1219,631,Slick tale,1188682988
1219,632,Slick pychodrama,1188682930
1219,1755,Comedy,1188683487
1219,1755,Horrors,1188683487
1219,1376,Second City comedy,1188683162
1219,902,Sequel Bomb,1188683436
1219,1216,Fantasy world,1188683388
1289,2541,Anthony Hopkins,1188726619
1289,2541,Drama,1188726619
1289,1413,christmas,1188726251
1289,339,generation X,1188726516
1289,339,Romance,1188726516
1289,1438,Musical,1188726261
1289,2048,Drama,1188726379
1289,2048,Woody Harrelson,1188726379
1289,2049,Angelica Huston,1188726568
1289,2049,Drama,1188726568
1289,2049,John Cusack,1188726568
1289,407,astronauts,1188726518
1289,407,Drama,1188726518
1289,420,coppola,1188726184
1289,1656,car chase,1188726433
1289,1656,Cops,1188726433
1289,1656,Crime,1188726433
1289,1656,Drama,1188726433
1289,1656,Gene Hackman,1188726433
1289,497,Horror,1188726458
1289,497,Spielberg,1188726458
1289,497,Thriller,1188726458
1289,2501,Animation,1188726335
1289,2501,Children,1188726335
1289,2501,Disney,1188726335
1289,1755,Comedy,1188726641
1289,1755,spoof,1188726641
1289,902,Sci-Fi,1188726619
1289,902,Sequel,1188726619
1289,2087,Action,1188726663
1289,2087,Crime,1188726663
1289,2087,Film-Noir,1188726663
1289,2087,Robert Rodriguez,1188726663
1323,1216,Tim Burton,1162768043
1323,1778,creepy,1166410695
1323,1778,guilt,1166410703
1323,1778,memory,1166410717
1323,1778,psychology,1166410707
1324,6891,CHRISTIAN,1215923364
1367,1572,coming of age,1188751580
1367,1305,cottage,1188751483
1367,2049,new  nior,1188751624
1367,407,awesome,1188751577
1367,1656,action classic,1188751502
1367,497,80s,1188751594
1367,253,noir,1188751708
1367,255,comedy,1188751765
1367,1830,awesome,1188751778
1367,1377,coming of age,1188751746
1367,740,blockbuster,1188751718
1367,750,comedy,1188751677
1367,784,surrealism,1188751710
1367,868,action,1188751668
1367,2452,documentary,1188751743
1367,2087,comic book,1188751646
1424,329,assassin,1188774484
1424,329,Jean Reno,1188774487
1424,1984,assassin,1188774519
1424,1984,assassin-in-training (scene),1188774517
1424,1984,espionage,1188774515
1424,1984,Robert Ludlum,1188774524
1432,2553,gentle,1188780296
1432,2553,slow-paced,1188780296
1432,642,lighthearted,1188780695
1432,642,musical,1188780695
1432,3549,satire,1188822793
1432,1931,mainstream,1188780349
1432,1931,predictable movie,1188780349
1432,5401,disturbing,1188781065
1438,1550,Shakespeare,1165112079
1438,1309,shakespeare,1165112062
1438,1471,Shakespeare,1165112095
1438,5127,shakespeare,1165112080
1438,659,gore,1164942916
1438,3393,Shakespeare,1165112047
1438,3053,Shakespeare,1165112091
1438,2304,based on a book,1165112115
1438,2304,Shakespeare,1165112109
1438,1887,gore,1164942923
1438,6458,awesome ending,1164942929
1438,6458,gore,1164942933
1474,1983,product placement,1164927822
1524,5889,philosophical,1215825120
1524,6904,black comedy,1215825148
1524,6904,funny,1215825150
1554,1294,Dani2006,1157952700
1554,2687,Brazil,1155093834
1554,616,dani2007,1193121638
1554,788,Dani2006,1157952563
1554,2969,Brazil,1155093860
1554,5712,Dani2006,1157952626
1554,3727,dani2008,1217306758
1554,7526,Dani2006,1157952605
1554,1947,Dani2006,1157952714
1554,4800,Dani2006,1170915214
1554,4537,Dani2006,1157952570
1554,4547,Dani2006,1157952621
1554,5755,Dani2006,1157952706
1554,1000,Dani2006,1155094397
1554,3354,Dani2006,1155094384
1554,1966,Dani2006,1157952617
1554,2902,dani2005,1185856776
1554,2264,Dani2006,1157952584
1554,4871,Dani2006,1157952650
1554,2981,Dani2006,1157952365
1554,5717,Dani2006,1157952638
1554,1972,Dani2006,1157952680
1554,1973,Dani2006,1157952590
1554,2982,Dani2006,1157952689
1554,6023,Dani2006,1157952658
1554,3359,Dani2006,1157952695
1554,1974,dani2007,1175997917
1554,2983,Dani2006,1157952632
1554,2984,Dani2006,1155093924
1554,1977,Dani2006,1157952453
1554,4885,Dani2006,1155093941
1554,2880,dani2007,1180305959
1554,4692,dani2007,1178064165
1554,2908,dani2007,1175997953
1554,2881,dani2007,1175998111
1554,1983,dani2007,1175998002
1554,6804,dani2007,1196048667
1554,6047,dani2007,1184471938
1554,5408,dani2007,1179884409
1554,3376,dani2007,1175997937
1554,4703,dani2007,1199070572
1554,4823,dani2007,1179021306
1554,2273,dani2007,1186953242
1554,5669,dani2007,1183432265
1554,2101,dani_2008,1208631760
1554,2705,dani2007,1196048709
1574,243,sci-fi. dark,1188883426
1574,1151,Drama,1188883383
1585,3006,tv show,1188884873
1585,1594,bad,1188884784
1585,1594,corny,1188884784
1585,1594,video game,1188884784
1585,390,90s,1188884851
1585,1193,chick flick,1188884721
1585,1660,Nicolas Cage,1188884903
1585,2594,pigs,1188884719
1585,2594,spider,1188884719
1585,1671,talking animals,1188884802
1585,650,90s,1188884784
1585,717,ashton kutcher,1188884992
1585,717,comedy,1188884992
1585,717,crazy guy from american pie,1188884992
1585,742,Kate Beckinsale,1188885088
1585,742,vampires,1188885088
1585,742,werewolves,1188885088
1585,1858,adventure,1188884952
1585,1858,book adapation,1188884952
1585,1858,romantic comedy,1188884952
1585,297,creepy,1188885112
1585,297,dark,1188885112
1585,297,robin williams,1188885112
1585,297,scary,1188885112
1585,3837,funny,1188885050
1585,3837,romantic comedy,1188885050
1585,3837,Steve Carell,1188885050
1632,1872,idioms,1190292504
1632,1872,romantic comedy,1190292504
1632,1872,Southern,1190292503
1632,1872,writing,1190292504
1632,4389,cinematography,1190291379
1632,4389,feminist,1190291400
1632,4389,symbolism,1190291416
1643,3038,domestic melodrama,1198167781
1643,4851,girlie movie,1141606315
1643,4555,Korean horror,1202773049
1647,962,Vin Diesel,1219309894
1670,96,Pixar,1137524900
1670,1281,girlie movie,1137528929
1670,1003,Ang Lee,1137528190
1670,1781,Tarantino,1137527324
1670,1241,Jeunet,1137525564
1670,101,Gilliam,1137524990
1670,73,teen,1137525570
1670,103,Woody Allen,1137525587
1670,1405,girlie movie,1137527667
1670,311,Adam Sandler,1137528166
1670,322,girlie movie,1137528149
1670,113,Tim Burton,1137527854
1670,24,Lucas,1137524728
1670,1008,Tarantino,1137524524
1670,1294,Australian,1137525644
1670,2710,Beatles,1137528956
1670,124,Woody Allen,1137525611
1670,9,Disney,1137525637
1670,2553,British,1137525623
1670,347,coen bros,1137525632
1670,14,Speilberg,1137526625
1670,130,Demme,1137525653
1670,131,girlie movie,1137527356
1670,1181,sports,1137526683
1670,133,Speilberg,1137524951
1670,16,girlie movie,1137528210
1670,92,girlie movie,1137527326
1670,18,Disney,1137525602
1670,93,super-hero,1137528991
1670,139,Demme,1137524969
1670,94,Disney,1137525606
1670,95,girlie movie,1137526678
1670,140,coen bros,1137524502
1670,1073,Kubrick,1137525690
1670,142,British,1137528255
1670,144,Hitchcock,1137524993
1670,218,Hitchcock,1137524558
1670,219,Hitchcock,1137524925
1670,146,classic,1137524995
1670,1122,Kubrick,1137526655
1670,2118,Hitchcock,1137524937
1670,221,Hitchcock,1137524928
1670,2120,Hitchcock,1137526705
1670,1184,classic,1137524921
1670,1253,Hitchcock,1137525676
1670,381,classic,1137524983
1670,36,classic,1137525737
1670,1075,Woody Allen,1137524978
1670,2311,Woody Allen,1137526658
1670,153,Gilliam,1137525715
1670,156,Speilberg,1137525696
1670,394,girlie movie,1137529009
1670,1014,French,1137528235
1670,1015,French,1137528241
1670,399,Gilliam,1137525151
1670,159,Italian,1137527892
1670,1244,Jeunet,1137525141
1670,400,Australian,1137525731
1670,177,Lucas,1137524717
1670,179,Lucas,1137524700
1670,161,Gilliam,1137524685
1670,402,classic,1137525707
1670,162,Kubrick,1137525684
1670,163,classic,1137524823
1670,37,Lucas,1137526742
1670,1020,German,1137527907
1670,164,Hitchcock,1137525157
1670,1460,British,1137528289
1670,1024,German,1137527885
1670,227,classic,1137525163
1670,3099,Swedish,1137528319
1670,229,coen bros,1137525146
1670,1127,French,1137528272
1670,1314,classic,1137524808
1670,44,classic,1137525748
1670,1316,Stephen King,1137528324
1670,410,classic,1137524814
1670,2492,classic,1137524788
1670,1463,Japan,1137527516
1670,45,classic,1137525134
1670,1464,Mel Brooks,1137527948
1670,172,Chinese,1137528307
1670,1466,Disney,1137525755
1670,46,Christopher Guest,1137526750
1670,415,Lucas,1137525779
1670,174,Swedish,1137528301
1670,416,sports,1137528275
1670,1245,German,1137529046
1670,417,girlie movie,1137527941
1670,1546,Stephen King,1137528345
1670,241,Speilberg,1137525816
1670,429,girlie movie,1137529068
1670,1470,coen bros,1137525189
1670,1994,Christopher Guest,1137526804
1670,438,teen,1137525826
1670,3921,Japan,1137525226
1670,1032,girlie movie,1137526794
1670,2677,Ang Lee,1137529319
1670,453,Kevin Smith,1137526774
1670,459,Paul Thomas Anderson,1137528338
1670,1035,Chinese,1137528367
1670,463,Jeunet,1137527403
1670,468,girlie movie,1137528411
1670,245,coen bros,1137525840
1670,473,Adam Sandler,1137528415
1670,1802,Gilliam,1137525858
1670,488,classic,1137525195
1670,1328,teen,1137525849
1670,1474,Kurosawa,1137524865
1670,192,Speilberg,1137525202
1670,1052,Woody Allen,1137525185
1670,2502,Disney,1137526852
1670,516,girlie movie,1137528406
1670,519,Lucas,1137525867
1670,3028,Stephen King,1137528441
1670,1812,teen,1137526827
1670,1333,teen,1137526861
1670,1334,Jerry Lewis,1137527929
1670,1500,teen,1137525945
1670,2011,teen,1137526857
1670,992,Tim Burton,1137528429
1670,2158,Hitchcock,1150493812
1670,2159,Hitchcock,1137525924
1670,2321,Hitchcock,1137526843
1670,2161,Hitchcock,1137525934
1670,2162,Hitchcock,1137529987
1670,249,Hitchcock,1137525236
1670,2165,Hitchcock,1137525928
1670,250,Hitchcock,1137525208
1670,2166,Hitchcock,1150493893
1670,2167,Hitchcock,1137526848
1670,1502,girlie movie,1137529111
1670,531,Demme,1137525939
1670,536,Tim Burton,1137528447
1670,537,Pixar,1137526874
1670,1136,Mel Brooks,1137529313
1670,2056,Italian,1137529372
1670,252,Adam Sandler,1137529147
1670,543,Pixar,1137525907
1670,2605,Japan,1137526880
1670,5128,Japan,1137529127
1670,254,Wes Anderson,1137527993
1670,1341,sports,1137529133
1670,2942,sports,1137528489
1670,2943,sports,1137529378
1670,577,teen,1137527383
1670,196,Lucas,1137526898
1670,584,super-hero,1137526901
1670,1351,teen,1137525316
1670,995,girlie movie,1137528541
1670,1820,Beatles,1137528012
1670,2514,Beatles,1137528007
1670,3260,Kurosawa,1137525361
1670,1357,teen,1137526013
1670,1147,teen,1137527416
1670,1069,girlie movie,1137527533
1670,2623,Beatles,1137528553
1670,614,Bond,1137525994
1670,2730,Paul Thomas Anderson,1137528548
1670,617,Gilliam,1137525366
1670,1710,Miyazaki,1137525352
1670,2341,Kurosawa,1137525381
1670,3215,Spanish,1137528534
1670,1716,sports,1137528613
1670,1361,Gilliam,1137526034
1670,633,Pixar,1137525373
1670,1770,Paul Thomas Anderson,1137527976
1670,1363,teen,1137525412
1670,1365,girlie movie,1137527445
1670,1196,sports,1137526947
1670,2738,sports,1137528595
1670,2739,sports,1137526943
1670,2019,Lucas,1137524763
1670,52,girlie movie,1137528599
1670,1368,girlie movie,1137528063
1670,1736,classic,1137524841
